SK_ID_CURR,predicted_income
322850,225933
135429,171691
234555,104436
239909,171424
233101,161353
300001,155838
115022,116918
196483,133498
258611,210329
153215,75401
75136,148740
45576,177029
103411,146390
200088,195090
119873,119649
311867,121984
327429,104615
123916,144640
308442,134797
187433,144026
331194,156172
278445,121607
168697,99996
220536,130810
97798,97228
304229,186848
18839,177925
64001,138525
320703,257463
97086,149717
165974,176578
80773,128750
164627,178935
147871,91288
85227,127909
234476,128202
29074,162499
241276,127928
71768,135038
286817,167471
90862,114575
127131,151283
232717,152142
193039,147317
103850,151155
88920,152250
116689,161231
330494,105478
118410,233491
333593,166913
130878,84281
338099,241645
250467,247515
56884,136418
17277,144253
200860,120220
117739,131574
281037,179791
178757,91415
148407,157846
94607,170883
7759,236544
194966,112517
15908,161995
15844,183864
55959,167984
254458,113273
56850,104532
114932,114081
260616,200314
35549,161267
341773,151042
261503,147548
198173,116639
83107,149821
177173,97357
53618,121957
1130,120341
52260,187619
220707,281532
79344,212155
200244,114888
194980,188176
100067,166568
129694,202090
58054,144426
142664,232455
84137,80562
290152,179183
268381,158878
162685,152292
188416,130192
225823,92108
232132,110859
122749,198063
194111,195694
355038,172580
251234,145511
7167,193343
130440,201631
320805,142685
290233,329043
329835,92603
120474,261857
15306,147946
205861,152316
155248,114539
343042,198506
209874,158546
54543,140958
232776,225655
187408,126900
312209,155836
194765,188432
185615,181166
168155,143416
265868,126681
320932,108360
333482,123404
145940,122573
226850,121735
155271,239727
316957,129989
56191,164057
87588,123073
189976,151006
134729,166385
122259,219195
203578,123442
141699,169157
225223,121968
250403,92101
239897,97338
238759,86194
209086,127178
303362,217344
175075,121872
84057,112088
38711,116181
94791,198441
291213,133178
66663,212389
292039,146989
277069,219592
43010,110678
131699,103115
247696,156302
116832,105365
20437,148743
210003,187494
216569,250774
328024,127653
139393,184332
292317,130344
53176,135961
333533,159798
201265,193211
224052,177024
253251,211358
241334,125154
325076,130000
77167,200103
308832,158345
306235,139913
322122,99291
198783,121065
340831,158444
318755,122714
96339,218396
317928,115385
355362,184842
262045,98657
258570,282060
213310,310664
328147,149292
351419,154335
284552,180578
201361,162552
25886,188470
252056,125138
60549,91821
158497,250549
157123,98337
128652,115894
175633,155471
208876,246225
34319,137494
29515,112702
22509,140039
243310,108257
20988,197823
175795,162489
14873,131456
228733,144206
28852,95849
318582,215015
249713,196041
25428,167303
209317,108351
336227,174117
317860,174971
187331,150368
20457,132406
30850,109226
167233,111701
113871,103955
326567,162455
181550,155003
48486,149625
99544,157188
187934,164617
256435,141338
153980,124609
56558,184997
131925,139330
76804,92812
95183,82374
255852,101332
13213,134017
350010,196873
312041,150058
347853,117793
10720,271818
169455,99898
142967,182243
260683,171892
121264,164673
330054,140554
25706,180532
141357,145662
306158,150841
266040,132530
275248,133613
236647,160717
355822,146365
18549,120047
104589,192084
28167,234910
307584,94331
19541,150575
54731,213700
263574,211128
160798,211796
305663,150980
153891,122689
207881,101462
79945,245907
137388,137463
34221,136046
241398,140338
5098,220965
287532,112538
333024,154449
319720,212102
163504,119010
64172,136771
180275,128142
125933,142903
81104,167456
318663,153453
37352,157103
45032,225250
44096,180780
22988,167603
159081,169985
234807,164170
207144,233029
197880,114259
355996,182755
345620,192140
127788,224522
144185,194889
94391,257849
13214,128888
283284,96885
260430,196467
326218,94612
320109,189750
107445,207395
3828,81829
105037,87621
146098,140327
40227,145251
16767,103573
249260,124704
67448,166365
16547,179113
291891,209289
161958,152174
241226,152485
87014,297295
76221,141112
318749,256682
92907,141029
241579,137569
255076,96314
149120,164901
90708,150761
282039,143741
205165,88764
28260,191091
144010,205969
100947,102191
162121,184677
28107,122520
159530,171267
176979,153097
342299,182614
110077,80133
292245,216358
167252,185375
247535,127596
148559,225133
86840,140555
198075,122903
334687,189157
279760,155618
298941,138579
321366,151904
312321,118667
78684,114471
289287,204479
217425,89141
318098,149155
300797,178985
243166,182788
334664,163871
321713,107877
243516,156017
314876,166521
213092,148147
245383,160058
123293,109422
143634,153621
93898,137621
180979,181882
314678,127910
52233,81191
167109,189240
309418,168820
221878,126631
6519,185023
174355,181943
3007,151670
247048,130385
326569,167829
312322,113686
36001,185859
185387,180177
328476,155420
42658,114935
175357,139737
21337,141402
70201,111863
251120,202427
209979,150563
193007,106729
188685,148468
297062,145948
101087,254937
259937,140200
133663,141524
133075,109066
231402,202160
123349,115706
303874,160888
10971,159235
307089,214290
213720,138044
176572,102705
43071,168297
15796,169722
265217,125917
345799,131862
295249,118549
107636,153664
213222,110449
173908,245659
267403,149861
206689,147905
116838,138073
111050,151742
299611,187138
103313,144264
296576,206768
44172,108909
344535,169319
58756,182207
161371,212967
151416,159652
226624,110697
243090,96151
352575,163988
78301,138304
174746,93569
99954,147575
241377,241846
193036,101999
276716,81826
273209,107354
18738,154070
175266,195321
295293,136620
296902,156128
53562,126002
83446,134743
281319,149753
77597,205133
145702,94150
142933,154178
320376,114848
314153,213159
322486,281495
233867,141685
123105,103315
249988,155251
90533,175649
51005,169421
82131,109331
145430,191307
72397,128727
259994,120691
338357,174064
344272,112968
273071,80541
194180,198204
163728,102360
208534,144017
21449,171979
112063,145038
215364,135091
81689,233664
245734,144939
208343,159563
294479,119998
205265,232311
46934,123573
54036,284428
154549,91559
98783,121222
78716,223475
36366,94680
243805,213607
37722,135252
24345,113616
204921,171621
105733,126208
156445,135345
110039,269576
312788,129913
351381,120126
187044,139886
95225,193034
30101,100047
116344,131330
99185,124219
336587,205192
144513,128657
150218,178542
1657,130233
58206,166445
140620,171666
338208,218796
182583,114727
153857,178278
284978,273993
60322,163424
231536,140805
203719,207895
37184,113825
348205,279570
238152,100463
105832,113626
98164,175111
332505,184467
40213,144803
141143,166793
5002,126210
299485,288090
166671,196334
75131,143646
45905,188052
230511,249864
308940,253848
256598,118157
317338,104162
122939,92476
207186,85030
121650,134994
235453,143406
228027,189376
149351,209806
172349,95608
303,167380
245583,109072
147482,193809
143693,144718
33628,202443
219890,160400
183280,131261
240860,223226
117375,149627
160803,214443
243623,174376
278548,151758
106088,115397
92279,207690
322485,104314
355137,130269
241289,127029
136182,142193
185970,113679
168434,197806
116294,82114
101561,236104
232369,81136
280235,124891
98199,139398
240049,132316
25230,255983
180704,161686
117873,208282
149982,113660
323916,155523
91399,169653
353925,163727
4413,207556
112544,133235
255976,145130
346126,126474
353387,133992
195359,139977
315911,150641
62598,127351
13343,199490
327830,143282
223154,113293
242488,134230
319906,126667
175742,177180
302025,128479
84742,180039
19558,175399
48364,226389
175785,176339
247428,150946
244916,99682
280658,107084
343345,215459
97034,264311
317970,121790
260808,180449
290525,84004
138808,292504
182314,121871
136701,265575
116752,153449
189702,121007
101667,241246
94002,125779
68664,196827
198438,109626
163906,152813
170849,213811
46431,154640
263993,149128
9032,137814
94689,132671
154867,138827
60479,119792
60327,162985
318175,149278
113635,188993
24878,133719
44416,151175
15802,114423
322573,109016
216141,201416
320100,121412
110850,137992
338662,111596
114239,152847
98468,229454
199747,196415
169560,148121
46523,188353
189344,97204
208425,228843
275482,92164
210771,174507
142504,178699
204263,121534
336550,126751
290295,142707
161588,124737
313293,202832
337888,96766
168856,173080
82831,146867
302735,127506
96035,182405
288974,178033
84932,157432
160702,159946
220176,141050
329833,100138
36046,259462
322693,132828
200182,147496
97621,130784
271970,161106
231907,167117
163153,127745
43155,201368
239110,118004
5484,148821
225949,132471
283003,195925
294906,162132
79616,181152
311686,240127
34847,149367
14124,77491
141982,163073
90339,149757
165484,193404
333725,167095
106036,191131
309146,124231
188254,127589
113574,107331
315963,141915
303179,138308
131147,219616
113443,297772
316147,111513
53240,176028
224464,101943
353934,192661
42191,121237
154208,186208
248887,107519
75484,137416
28007,105663
351336,154214
183612,128748
110171,114034
310740,141462
234888,102960
55805,218167
155127,120728
216254,194361
105464,145158
237772,113775
131672,230858
284312,87382
212314,105398
50154,112683
9270,90505
36356,144855
169328,106940
315886,211767
350530,132867
268562,212909
142480,167208
203706,208618
202953,122828
55453,211198
305313,162446
86132,181902
39952,166887
205747,147297
349751,219961
141147,208266
124852,155624
188683,191669
308197,148640
211243,192246
240698,184078
54782,239584
77491,118450
164166,75136
2155,270978
176108,155185
333856,156707
130461,254028
347990,100519
274174,145302
348884,189172
350510,124441
16968,256732
156182,96287
302519,127169
31252,164962
242829,182732
342854,112184
135141,84761
164462,165612
296222,116515
319220,139746
337404,200823
13287,208133
297871,113072
302818,125064
46885,151435
132728,220585
205916,142841
150253,113880
32582,119883
131293,179315
203668,188592
338236,130752
124834,180480
282469,113708
305594,105528
232521,160620
171893,115985
14217,158799
33129,100584
52288,199212
206648,127378
113658,108598
342989,135249
9819,109621
222727,176239
259700,183906
174473,161973
153214,209599
339789,159688
112755,83736
101449,82833
210548,203401
152640,287560
309567,173117
65567,226518
231247,116587
319953,158082
64671,135859
325517,101332
117331,181905
266565,173979
7242,198089
326155,143150
307742,125704
86372,112513
306648,120953
265801,165832
74116,124845
278163,108182
15089,93447
94762,124669
164720,184575
354414,139182
24988,131893
266554,213608
20090,168015
325930,134684
266989,165255
110910,202513
41972,125684
53086,141983
117506,139948
286556,99799
111797,137546
37316,94060
255324,126266
341263,248400
81669,117426
165053,132723
75923,127358
260763,123419
55596,126495
231318,179198
197676,154320
139419,214634
188079,175442
223823,329429
54760,174947
144751,84087
153728,223380
149923,96623
53023,161355
35779,231157
43460,175526
162341,167333
54996,119170
202054,236209
53399,131175
234133,118301
219571,200742
190392,184111
167597,84420
231831,80077
153919,70657
261262,179147
141450,158812
108094,200116
150546,110861
302163,202131
331929,114466
294937,207238
289487,120841
42994,102932
116813,153775
278231,134750
257380,149243
6227,163800
233843,189043
24477,100957
286339,167004
158438,126012
69796,118378
344778,147179
164600,96449
43879,205730
100242,124570
137638,200108
853,175445
239922,193001
79509,122565
344186,118227
354622,167562
1941,175748
6171,115434
144854,170643
215118,160766
67113,342297
122842,149312
28915,165878
24379,158136
165255,171025
164824,146151
84506,143040
149847,131534
240650,242241
275760,185693
151278,112239
29480,122013
287434,127943
130188,148255
95781,132732
152786,110347
250574,138275
322845,196472
220837,148408
329954,138677
30752,89015
294308,192616
52843,114378
204275,174848
326301,144342
38807,181721
105936,163759
169546,229584
219923,201682
71283,203237
264962,131383
300805,202939
5113,132972
200840,230285
36278,135448
217381,177560
316808,106626
220983,269912
208342,136496
33760,93530
10560,182653
282650,160128
278635,244153
6377,142012
148704,113372
285651,215228
222509,84674
188343,103594
52477,109371
279195,133089
253409,146264
64130,155861
159819,244767
147261,118813
67069,124036
95812,133282
19338,157455
234449,143200
208098,112380
194476,138662
219275,113094
283891,205214
144591,210898
68877,143659
52844,152110
86419,126658
264230,114255
107020,195213
350321,149531
61613,192014
243412,111057
129406,184499
339921,168703
281303,151848
51410,139570
131057,97148
117013,107736
13539,170252
333826,121931
55675,205296
218866,137953
74497,93811
221201,92466
38642,163346
93827,255309
202777,165181
312815,103012
63582,153042
197104,180783
214416,90514
27644,119559
52585,187241
294342,92980
123146,198737
31312,163271
251016,115191
326513,215638
82408,135842
34647,134952
177167,104450
350683,344528
264500,162770
81015,138535
1043,148362
270449,162207
239007,161967
353062,133704
163057,153343
127254,154345
285788,85822
110105,196746
263028,151043
14826,209726
337352,173058
237184,120914
136954,181951
169497,126568
338700,179661
125247,198885
253227,200808
125112,93477
231770,128986
119678,96272
113514,205345
201625,137865
344156,147375
37940,153832
156224,114220
53550,172922
72385,112625
25529,119899
228939,168256
94457,116221
140585,192571
92735,239159
272266,223924
257972,146711
93817,169122
112595,219095
282445,159681
80490,202988
55346,125405
219526,170787
354546,147634
35774,109953
206780,121623
185193,147647
249385,172975
161458,92859
291837,119192
212733,143563
150925,261885
330724,185990
19788,372098
183884,142142
223907,197907
83616,113843
145790,166538
341522,236967
252165,158413
177775,101416
126909,103580
113834,179515
105533,149080
281101,106225
303864,233867
222077,91760
142970,132613
236593,132503
11618,130416
93505,136330
63910,96006
345577,148985
332447,144524
198683,293448
231345,141730
235193,152026
252687,196032
146778,106077
276847,117454
100950,191559
314646,193171
60677,131648
61158,130471
146372,139150
324907,154641
250457,83304
116086,149558
339629,166408
153011,110862
293559,174439
347630,256182
67082,120930
244094,115983
47889,180145
103250,174216
17194,118518
203874,154053
84817,123464
80366,136299
168334,85051
53674,154010
84927,135919
118398,149897
214586,99152
93532,164000
49871,329564
227805,185375
116983,178954
163088,142459
257791,114275
284682,178971
329385,141504
59440,92557
97184,164940
45154,112327
190361,217554
50463,153223
273095,123850
117216,113488
6059,112542
331758,122470
52681,101715
39298,129037
93204,180271
169611,111166
250604,194331
94221,153310
19148,107676
42165,164302
339628,103170
136139,134376
319458,207173
263980,192145
232706,230773
212130,198201
273373,164295
346140,150460
329466,174140
120822,97320
99771,96702
319735,150599
114237,101653
290979,159947
36516,151328
241623,87314
77549,186962
145611,187138
313752,160378
70806,168933
297743,139351
331571,139492
89053,208966
334043,101359
62270,115919
251447,129602
326730,110452
22007,180330
166778,158237
285619,78881
72247,230253
148182,173031
351097,191510
349271,123280
177174,133199
200343,236387
339931,106250
20128,86477
280438,136121
277458,87019
131814,168946
72702,138151
19191,110861
254040,133820
134996,111083
271027,145437
65413,102223
139753,96038
127460,157598
157995,102041
228698,168254
95581,193645
190781,112508
62542,115598
73267,133882
292802,208468
269297,201592
36958,180363
231236,114789
195989,160030
8856,115100
236541,187642
114974,171578
279032,153737
13761,223724
234657,137055
21221,90563
213004,85477
51690,165447
233425,310593
240186,163517
45289,161263
312169,160639
250535,83064
1991,209250
273169,113673
29608,156458
57667,133148
291945,123065
236188,137117
92690,105324
161200,114821
142186,107721
52833,116244
37198,123223
195217,139828
76256,139963
8823,159235
111344,132047
150758,96432
203477,155601
329478,289289
128611,154817
109669,126276
176950,137902
240959,169221
344639,99888
170580,112395
263412,89638
74542,202128
112536,95573
55512,137815
341118,136601
265001,131878
111497,132789
178926,125566
205337,150702
256531,470620
64338,128485
3950,220014
66462,133106
350848,128776
211000,111881
214854,126106
107649,181166
351560,118456
135056,115284
58770,191903
33195,128006
53245,186573
300856,126480
214616,114881
353935,106499
285806,118362
302216,81235
347065,181925
117877,242188
163940,115536
198597,143995
22706,94463
198288,87435
41890,77223
213726,106966
241394,128090
258191,251704
175236,166305
246358,166640
174694,116150
203992,110592
221125,149863
248113,198353
90837,162337
118638,191789
125013,208644
206051,122032
408,163847
77862,196137
349297,198603
253528,203737
2961,202375
137753,103950
92944,287439
43557,157912
162672,151616
248236,187351
331931,88217
243197,131823
307622,122302
141684,108899
19402,147464
162189,218516
70756,135970
168617,75355
270901,149398
149386,131024
85233,181485
172704,267903
224279,178157
337174,140464
328921,107779
87378,88562
320065,124069
93516,186428
215701,211304
55895,132721
28013,155628
179508,130578
251696,206123
285559,119957
355233,205684
155447,120410
103689,87068
270487,188020
68416,134652
231732,99161
203189,99708
317785,180653
336757,134869
329682,152883
346478,202677
64910,125520
97673,193607
339806,97692
132445,247409
60949,170932
142895,168104
112818,151666
212579,164258
260500,125716
281261,183785
30053,75268
26928,167151
280146,125399
201377,113732
289745,137711
309853,173135
275782,127055
231095,119040
66795,134234
331551,166099
262038,206967
204793,120449
14949,172589
205785,156192
106980,164146
174530,213786
240677,141623
236868,127618
333946,201914
267043,157938
169073,160795
3663,232751
335922,161676
318483,102811
297827,160405
1255,244153
64761,126736
66965,220173
330571,112786
69603,107072
59587,147713
4461,228812
234560,98477
139068,166472
305685,156863
24412,131306
280452,180066
283718,65927
242818,137895
342420,212215
120865,204402
287513,240673
153770,178944
160234,138014
303053,81159
279695,269160
280764,165922
217650,192730
258716,214176
8208,157909
352887,142051
330449,126195
341565,151223
55697,211236
251537,174895
143037,137823
158059,193608
77729,132707
256738,227824
336938,123026
99687,142286
337447,169141
275116,146242
29746,168814
149730,89460
290739,103933
284187,217613
107961,175027
32954,158577
108080,93309
114756,208629
352026,91342
74444,119528
268732,131689
7530,169175
338610,90043
66874,140618
336504,138819
61320,164556
262479,126709
30213,130552
351438,201088
214429,167750
310339,150135
107021,110484
85268,117106
125150,107867
7745,235675
198176,247335
11491,114232
23945,159935
115444,167400
309586,83880
188583,119309
80182,195677
159741,155542
324406,252563
204988,102288
162780,110566
234292,93940
249664,218999
63111,237760
319802,153370
182954,143869
30098,71843
341481,115415
304902,145921
287455,263661
122344,150851
223088,95633
189897,141621
288435,102137
26829,104864
183318,96136
102223,106866
180131,243109
306196,134985
222589,112033
85818,111209
88189,145788
344903,145494
200449,108904
202295,235111
241097,126479
152362,174088
282774,131833
52721,166894
155635,115185
215477,157758
144240,133130
292044,141531
177460,107229
92241,150142
134126,117379
179092,180305
10609,161715
285331,132864
315967,170318
56827,138664
185205,172235
74391,162409
339110,125821
252695,120956
123779,147625
110209,154573
333475,206926
13467,146901
249793,135103
76661,224502
106614,184068
85906,188799
46549,164049
72115,119542
201005,189496
190562,106652
70462,151368
20,107026
113627,104701
81168,183362
267280,141251
198605,71013
268872,123591
261698,94285
222955,134265
174144,192332
15321,120024
86973,203609
124700,300632
222607,139284
334138,144966
85234,125827
80159,202013
90069,216030
303607,149599
262055,181760
173204,199578
283259,85359
339891,186168
310491,184701
162292,110626
171154,92544
66338,200928
109649,148614
19194,126520
92793,159879
234874,101580
33234,170262
178628,129918
314913,180472
350066,201001
4417,143770
25384,161660
347490,162955
225308,116400
33981,118414
120342,112242
140791,100611
259100,147439
5854,198452
131217,145401
129108,158450
62481,176469
21987,155089
322495,175854
353822,107751
222773,97473
334584,116235
150588,160249
218358,174475
76180,239899
234886,276354
247063,115913
266353,168422
35872,158176
210831,130373
94188,123645
36290,100519
63664,215693
179563,116659
186933,229210
224570,162010
127051,179867
143189,183629
158187,130363
13458,157138
85666,164233
129500,238738
106942,136536
273289,164459
200745,222164
190759,184321
66747,123766
352185,152093
882,108206
232103,91356
189322,164567
24326,216033
151258,104113
190896,91493
230243,93144
300036,158362
229095,143104
136932,103615
249639,170859
247006,121998
123258,189631
46129,171389
312294,118366
163587,166191
332350,290847
286891,137492
86759,96509
226147,179201
141659,87565
241799,153238
59469,195106
170079,156309
22406,131574
106897,120773
129782,157231
316954,79156
52932,98217
206380,157675
128292,158546
312311,211895
95915,149443
274145,112151
175793,118196
209055,183001
161331,132339
288914,168872
345731,124540
48739,131577
141494,149980
333122,150804
350296,222168
255410,218908
95121,152411
174147,124515
326013,96171
55032,109520
103095,194838
178770,189217
213459,127007
40300,139934
278681,119353
42100,153664
228387,143055
161978,186763
325803,202139
136883,313232
190889,136750
9827,154406
114739,169896
34468,176650
188418,117266
122929,167367
73202,194055
288279,175136
22539,162569
25181,130852
245683,166030
222290,134708
318230,148249
304516,266788
126666,199125
198554,177988
223027,141773
68916,94567
274384,105881
331082,155687
170795,133211
327495,105144
69810,149578
318962,134289
348732,126786
274317,178967
133576,200741
316438,146649
17213,128334
246237,168773
50049,170426
310493,155237
151116,179687
58626,92702
170692,134531
331978,163184
348053,193399
286603,77795
294176,115055
15580,145163
119702,179036
213656,137445
145760,107934
345311,98803
293165,168124
121354,97904
130527,262228
131169,103572
284087,212852
250211,139099
171394,203954
210314,127674
175641,166984
51249,312880
131800,148080
50263,96941
75347,196498
290665,129861
308822,156376
210714,99682
204912,194745
302381,99589
1028,207829
254473,175811
348241,212096
35619,104918
311504,177257
152489,131223
98191,170239
45026,162671
324486,138347
149990,217029
240873,92072
35450,120164
345099,149155
11423,146802
180636,85002
250141,141907
189625,178326
338345,195007
129053,154763
215703,201903
74926,206456
287741,90872
234531,160466
155289,147002
322413,187210
355899,136815
143939,118203
177531,85945
287007,162337
172960,146705
150434,127786
130462,223109
216286,95785
237584,136848
137214,167090
67930,152377
151206,187843
29741,167102
352174,94875
36667,155174
211711,91862
348430,130749
104791,167707
186147,112174
101964,238059
166910,112424
283733,169185
319617,179585
302948,217166
141859,113776
338702,113586
73604,145564
18038,114736
260407,124558
295953,116649
317552,129903
12249,130739
180749,199087
241185,132239
82080,130528
39295,106924
13428,245400
145655,101504
157336,101794
33845,150804
73809,158511
244993,208246
287821,115863
58325,118531
45201,125221
236324,159837
41289,131075
287303,133871
226543,178003
114449,123911
63870,114163
62302,122354
158421,162752
312908,180519
63091,111648
236247,138618
212789,138099
142730,128256
224467,154488
337588,216577
51872,124505
266617,235341
259850,237741
144315,205504
183046,181934
212921,105181
28948,206055
90385,212346
96908,142648
174442,108902
113960,119653
2636,94630
115086,195294
102976,115249
236390,85428
203886,90534
212136,220181
14331,150303
45966,108099
179155,129679
230446,131240
91403,207477
301891,129840
289435,114895
263646,152384
209967,104123
204126,167942
209791,137657
125792,129039
319992,170257
138654,115088
319882,113201
299596,104770
353715,88021
123868,118767
245981,285703
165525,140443
92019,150813
282809,155523
49263,168612
65069,203334
204684,142189
177595,122241
87804,172319
3443,281356
165154,169881
226389,110666
234441,266623
108537,231687
99022,140118
266103,268803
33470,194030
60223,124177
201019,170329
192913,84034
194264,114512
311192,160568
59505,135863
6076,206506
274022,110881
17814,186150
299338,173905
19961,163107
23757,135312
157947,125935
349492,163187
115883,135698
338120,236813
346593,192997
315901,104691
7212,119585
2904,128226
252045,194363
174118,117255
26951,264005
176731,124757
345544,182055
152715,108100
113536,104572
17699,188835
187442,144825
316973,208790
70495,214037
47640,114893
249173,146189
4588,136296
130397,143266
271154,138286
111018,143799
32487,162393
218933,159288
310956,189388
100862,215955
307502,198772
161348,183158
113783,176449
43781,148449
88742,124726
287567,109029
167052,184670
45957,147053
229338,105605
158132,151812
174697,92523
114309,172523
251463,173030
176130,257997
129759,114792
288639,120200
353841,132611
281243,107385
27904,107749
112737,119194
275637,189344
180536,184265
256588,167438
265222,160724
147922,129254
143051,178809
130495,109159
224608,166907
90499,108842
126139,186455
303289,144715
55226,216654
228876,153297
324789,227192
61755,176660
91695,157974
285178,177569
287037,168475
202621,119809
268837,96582
302230,137838
163472,240173
191335,133468
172860,144228
245733,136865
89330,164414
292977,131520
301776,95950
250691,175812
323682,155671
31678,231784
214987,106756
272598,110671
73450,110602
114319,201607
317947,167943
345158,171444
333071,102419
125762,188998
174112,193478
309091,122054
221313,156627
189656,204371
339387,103087
15555,97495
288121,122862
202936,111774
311261,104397
62157,284939
76754,128054
230700,113032
269606,112986
6323,204427
177848,139375
145589,110573
17129,119180
234842,118941
106921,144656
197582,197294
63973,221874
355085,139408
76253,294458
117548,240203
28397,139984
104282,232775
317855,167650
262315,149710
133512,112831
175157,137584
119199,307878
96822,184445
68986,149130
98856,93133
21251,144996
159538,102598
67037,215430
82966,155057
58816,95301
226511,150827
335952,182617
224063,195173
136303,416069
125161,186148
190506,187824
80837,175696
307177,162861
295960,151188
326474,131959
256230,251450
281553,112270
127336,202532
313947,134888
199848,188834
124783,100396
350486,141228
322447,93429
136558,187847
336677,265799
207943,149937
115149,155395
164294,240832
175160,150684
235630,114934
191097,128532
205721,115560
133695,138784
31429,87384
149627,137544
135135,111907
15189,168600
198942,131176
239411,259117
121835,87112
299518,97812
209675,170982
218153,155851
34954,155431
73871,176334
185324,89833
325093,129346
166711,114865
213816,160040
190727,153133
244504,139809
117351,248828
40549,158708
352224,139974
83367,170146
334019,170753
48366,175377
267681,141170
224378,148677
254087,147792
123754,107347
104590,142674
129795,102557
191431,274015
271485,76711
67544,170784
6957,229319
68446,143672
63690,154562
54819,105180
36640,72535
177597,132730
29020,162617
286730,302577
80732,83773
216973,179551
281283,247786
199195,140173
48265,107715
271380,119106
61169,118802
279316,148268
176081,135677
47904,274667
69926,109140
144964,149226
10123,156937
28127,93540
60454,176335
13702,193374
294877,88564
298617,169347
227769,129690
140959,165874
254046,164115
75225,221983
153474,113729
221404,221675
216631,228626
301318,87363
190613,167147
321287,147840
178137,183990
258252,122423
313428,230850
45636,147561
275549,111508
192749,126788
4856,179215
2104,131799
165452,148959
276384,160657
72365,74957
311785,159053
199924,217938
310930,117445
137678,147504
191976,136060
135921,90878
100448,79026
132139,218527
156618,142874
333712,143526
244941,87913
96086,77366
20114,197365
243692,168552
75089,193454
7987,188944
57503,114321
311014,167833
161401,276419
164387,159630
339177,193320
111444,270434
299030,103187
184929,179364
158856,202027
214831,148826
329992,96119
97175,173920
11082,124223
258330,203263
190806,98484
331235,138078
57266,167917
355586,84397
120358,213660
41377,101168
137292,138796
184370,183469
10005,102422
129175,153089
343431,78828
31533,173240
54862,254552
326047,270570
325755,156463
163216,156815
336500,178253
198685,101118
22033,159368
149247,143441
139651,176271
33998,162593
248625,319371
141719,183417
188031,283309
318870,119403
78501,120819
227931,156282
277696,108422
199700,335773
148541,109256
175303,218485
309556,126087
145809,145675
323079,154638
57698,160976
86947,249433
120693,150724
252187,115722
118823,171238
334460,161740
89230,202921
182230,150505
195296,176181
23541,149043
116329,192187
321454,159298
95871,145286
81755,137087
205219,104807
184739,210006
188034,146659
307377,90277
260205,163486
282729,147320
75327,200275
339266,151065
244141,103915
234412,70275
59687,104697
291259,108518
195444,148189
306989,106954
308795,263393
350930,143406
238732,189110
116743,174860
168801,128144
183222,250388
160904,126815
257550,74553
82353,135249
335279,156080
72614,220830
8930,135601
342376,86436
234894,87286
216550,173542
252421,153102
55588,139696
38166,171392
40070,99493
231304,138115
213871,106213
266598,129387
127410,144838
70499,156582
171760,125525
237376,148762
96182,162912
273710,225093
217524,127255
122528,123089
180330,132831
123181,203251
334202,112635
99478,133181
123389,176697
304270,204713
56419,144435
316856,218130
276861,211476
255365,94403
122870,212531
87123,224077
59357,122040
122352,120088
52279,106072
123129,177888
145141,180005
275785,191823
132585,147806
251334,180422
341193,153515
268074,150396
92401,218687
316199,114193
204634,88214
23054,117267
63793,105826
99694,166565
57522,113942
339452,165765
122627,162660
28964,172343
180729,192974
252954,269754
269419,114454
234798,167527
221145,296706
330457,133949
141692,153780
296197,159546
184959,141764
208394,122440
212049,160864
114150,109963
122740,125158
355124,128409
318330,194977
221915,146167
204939,208776
25871,98686
125552,203103
51239,179507
351791,107373
281010,154245
206253,198230
131498,164631
138129,90802
59298,105108
259624,179180
110369,161447
126548,222860
226662,115812
280562,121423
150238,273209
91343,143870
62768,291963
197497,82782
54774,212961
148895,159648
27609,193893
217154,168874
176773,132738
295696,184348
142562,142907
257211,194442
150842,120399
255539,117524
48588,184249
284660,183677
273770,137705
125441,124104
346212,108327
68187,154284
134624,198734
354056,134861
116131,187955
331572,188602
205615,137668
79503,134718
290105,108922
344991,105516
338987,112994
22000,125662
276975,105529
23164,177683
25995,122405
43891,132701
83044,169885
303091,105733
82300,170889
88395,101145
324242,144261
171620,112368
300401,132911
262400,172332
233874,136021
251954,122512
13951,239551
351387,163317
187229,123075
755,145052
140672,141196
231384,186871
75419,145323
156369,123161
97011,240220
48292,251475
39406,150946
66249,158749
134678,154742
2831,201210
252734,191597
73133,119382
71243,228618
198672,132179
103318,138652
131223,168415
208285,152592
96128,80465
7365,109091
155023,118461
347623,133128
148083,98488
150140,178641
26173,169707
174750,147401
149321,91656
273851,152855
331847,144494
255889,131154
171626,100181
143752,286241
57783,122215
304519,140574
212134,144980
218465,103396
106386,112831
91566,139276
124646,136895
251405,217847
31136,233385
341786,240007
265920,141474
145828,167252
338572,168382
225159,124955
259667,163080
98050,211459
159601,219715
256433,124889
331063,260233
230668,116011
102749,199819
355484,196687
39732,68677
92214,151855
349645,233816
302748,129845
3604,115240
182887,187622
172619,115845
31119,181534
151635,91093
328720,152257
22703,177851
140513,144015
79293,98303
70744,277015
39631,127630
70383,142175
59028,203013
67228,154552
170552,186585
204681,115353
22922,159921
84697,89450
348632,161084
32385,133918
233752,183931
169405,118120
125196,150407
149974,165866
135160,109864
69754,160395
104428,185972
87048,72521
60833,119822
234904,206364
30402,246822
177787,251656
179420,144731
158815,131987
332583,204420
306478,130209
5178,192947
181724,137583
195529,146800
161420,259764
191643,132864
336002,159787
339756,94758
324593,109078
230113,110100
287886,129740
276211,98320
